#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2021-05-22T22:06:40 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ60a97fbb1d3821	
#INFO	-out.max=unlimited	
#INFO	queryParameters=19	
#-oc.form=dec
#-out.max=unlimited
#-out.all=2
#-out.add=_r
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=J/MNRAS/419/2173/table5a
#-nav=cat:J/MNRAS/419/2173&tab:{J/MNRAS/419/2173/table5a}&key:source=J/MNRAS/419/2173/table5b&HTTPPRM:&&-ref=VIZ60a97fbb1d3821&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-order=I&-out=Star&-out=m_Star&-out=Perm&-out=JD0&-out=JD1&-out=HJDm&-out=N&-out=O-C&-out=e_O-C&-file=.&-meta.ucd=0&-meta=0&-usenav=1&-bmark=POST&-out.src=J/MNRAS/419/2173/table5a
#-source=J/MNRAS/419/2173/table5a
#-out=Star
#-out=m_Star
#-out=Perm
#-out=JD0
#-out=JD1
#-out=HJDm
#-out=N
#-out=O-C
#-out=e_O-C
#

#RESOURCE=yCat_74192173
#Name: J/MNRAS/419/2173
#Title: Long-term photometry of M3 RR Lyrae (Jursik+, 2012)
#Table	J_MNRAS_419_2173_table5a:
#Name: J/MNRAS/419/2173/table5a
#Title: O-C values
#Column	Star	(A3)	Star number, <Cl* NGC 5272 Saw VNNN> in Simbad	[ucd=meta.id;meta.main]
#Column	m_Star	(A1)	[ab] Multiplicity index on Star	[ucd=meta.code.multip]
#Column	Perm	(F11.8)	Mean period	[ucd=time.period;stat.mean]
#Column	JD0	(F7.1)	Time interval, lower value (JD-2400000)	[ucd=time.epoch]
#Column	JD1	(F7.1)	Time interval, upper value (JD-2400000)	[ucd=time.epoch]
#Column	HJDm	(F9.1)	Mead HJD of observation	[ucd=time.epoch;obs]
#Column	N	(I3)	Number of observation	[ucd=meta.number]
#Column	O-C	(F7.4)	Residual on HJDm	[ucd=stat.fit.residual]
#Column	e_O-C	(F7.4)	rms uncertainty on O-C	[ucd=stat.error;stat.fit.omc]
Star	m_Star	Perm	JD0	JD1	HJDm	N	O-C	e_O-C
119	 	 0.51774000	14437.5	15161.9	2415042.1	 34	-0.4099	 0.0074
119	 	 0.51774000	19479.8	20656.9	2420259.4	 24	 0.0055	 0.0031
119	 	 0.51774000	22729.5	22840.6	2422753.6	134	 0.0284	 0.0010
119	 	 0.51774000	23858.5	24684.9	2424466.6	161	 0.0605	 0.0012
119	 	 0.51774000	28963.4	30078.6	2429510.8	 80	 0.0810	 0.0012
119	 	 0.51774000	31965.7	32700.8	2432170.0	 37	 0.0828	 0.0010
119	 	 0.51774000	33390.4	33763.6	2433500.5	 41	 0.0910	 0.0016
119	 	 0.51774000	34118.3	34567.4	2434314.9	 80	 0.0983	 0.0009
119	 	 0.51774000	35223.4	35933.7	2435534.7	 62	 0.0966	 0.0021
119	 	 0.51774000	36991.4	37058.6	2437025.0	 18	 0.0765	 0.0040
119	 	 0.51774000	37791.3	38502.7	2438117.4	 24	 0.0832	 0.0038
119	 	 0.51774000	42838.5	43254.6	2443042.2	 60	 0.1034	 0.0012
119	 	 0.51774000	43597.3	44343.5	2443914.4	 56	 0.1209	 0.0020
119	 	 0.51774000	47276.3	47555.6	2447504.2	 50	 0.1137	 0.0010
119	 	 0.51774000	48755.6	49092.0	2448938.2	182	 0.0000	 0.0010
119	 	 0.51774000	50622.7	50972.5	2450943.1	170	-0.2033	 0.0004
119	 	 0.51774000	54869.5	54965.5	2454929.8	684	-0.8194	 0.0007
120	 	 0.64013804	13372.5	14079.6	2413785.6	 15	 0.0461	 0.0384
120	 	 0.64013804	14437.5	15161.9	2415038.5	 33	-0.0002	 0.0194
120	 	 0.64013804	19479.8	20656.9	2420240.9	 23	 0.0044	 0.0067
120	 	 0.64013804	22729.5	22840.6	2422754.0	132	 0.0023	 0.0042
120	 	 0.64013804	23858.5	24684.9	2424524.2	241	 0.0083	 0.0029
120	 	 0.64013804	28963.4	30078.6	2429509.7	 77	 0.0352	 0.0044
120	 	 0.64013804	31965.7	32700.8	2432164.8	 38	 0.0371	 0.0045
120	 	 0.64013804	33390.4	33763.6	2433500.4	 41	 0.0413	 0.0076
120	 	 0.64013804	34118.3	34508.9	2434307.0	 79	 0.0282	 0.0038
120	 	 0.64013804	35223.4	35933.7	2435533.2	 60	 0.0372	 0.0044
120	 	 0.64013804	36991.4	37058.6	2437024.3	 20	 0.0215	 0.0143
120	 	 0.64013804	37791.3	38502.7	2438117.4	 24	 0.0311	 0.0070
120	 	 0.64013804	42838.5	43254.6	2443044.5	 59	 0.0066	 0.0032
120	 	 0.64013804	43597.3	44343.5	2443914.4	 56	 0.0028	 0.0031
120	 	 0.64013804	47276.3	47555.6	2447508.9	 49	-0.0017	 0.0037
120	 	 0.64013804	48755.6	49092.0	2448940.2	180	-0.0002	 0.0009
120	 	 0.64013804	50622.7	50972.5	2450942.4	181	 0.0051	 0.0010
120	 	 0.64013804	54872.4	54965.5	2454932.8	540	 0.0126	 0.0009
121	 	 0.53518400	13372.5	14079.7	2413813.3	 15	 0.2003	 0.0340
121	 	 0.53518400	14437.5	15161.9	2415074.0	 31	 0.1548	 0.0060
121	 	 0.53518400	22455.4	22761.7	2422750.4	 93	 0.1796	 0.0027
121	 	 0.53518400	23858.5	24684.9	2424513.1	177	 0.2065	 0.0027
121	 	 0.53518400	28963.4	30078.6	2429750.8	 29	 0.3000	 0.0082
121	 	 0.53518400	33390.4	33763.6	2433496.7	 43	 0.3139	 0.0057
121	 	 0.53518400	34118.4	34567.4	2434250.7	 43	 0.2751	 0.0043
121	 	 0.53518400	35223.4	35933.6	2435491.2	 56	 0.3195	 0.0034
121	 	 0.53518400	36991.4	37058.6	2437022.6	 19	 0.3020	 0.0079
121	 	 0.53518400	37791.3	37791.6	2437791.5	 12	 0.3179	 0.0137
121	 	 0.53518400	47954.4	47962.7	2447957.1	 54	 0.0089	 0.0024
121	 	 0.53518400	48659.6	49810.5	2448956.8	191	 0.0014	 0.0013
121	 	 0.53518400	50622.7	51283.7	2450965.7	182	 0.0811	 0.0012
121	 	 0.53518400	54869.5	54965.5	2454930.3	720	 0.2814	 0.0014
123	 	 0.54545524	13372.5	14079.7	2413804.0	 16	 0.3637	 0.0181
123	 	 0.54545524	14456.5	14841.7	2414744.9	  8	 0.3773	 0.0252
123	 	 0.54545524	22729.5	22840.6	2422752.0	 94	 0.1298	 0.0021
123	 	 0.54545524	23858.5	24684.9	2424482.4	136	 0.1012	 0.0041
123	 	 0.54545524	28963.4	30078.6	2429714.6	 30	-0.0163	 0.0056
123	 	 0.54545524	33390.4	33763.6	2433498.6	 42	 0.0055	 0.0026
123	 	 0.54545524	34118.3	34567.4	2434205.9	 44	-0.0007	 0.0040
123	 	 0.54545524	35223.4	35933.6	2435537.1	 51	-0.0012	 0.0046
123	 	 0.54545524	36991.4	37058.6	2437036.4	  8	-0.0136	 0.0088
123	 	 0.54545524	37757.5	38502.7	2438103.0	 25	-0.0219	 0.0038
123	 	 0.54545524	42838.5	43254.6	2443060.4	 53	 0.0186	 0.0022
123	 	 0.54545524	43597.3	44343.5	2443920.3	 56	 0.0257	 0.0026
123	 	 0.54545524	47276.3	47554.7	2447528.9	 44	 0.0977	 0.0046
123	 	 0.54545524	51283.7	51285.0	2451284.3	  8	 0.3031	 0.0026
124	 	 0.75243600	13372.5	14079.7	2413811.5	 15	 0.0532	 0.0243
124	 	 0.75243600	14437.5	15161.9	2415048.2	 33	 0.0663	 0.0289
124	 	 0.75243600	22455.4	22840.6	2422752.2	125	-0.0176	 0.0053
124	 	 0.75243600	23858.5	24684.9	2424466.6	159	-0.0026	 0.0055
124	 	 0.75243600	28963.4	30078.6	2429713.6	 32	 0.0350	 0.0186
124	 	 0.75243600	33034.5	33763.6	2433487.7	 43	-0.0095	 0.0074
124	 	 0.75243600	34118.3	34834.5	2434337.2	 88	-0.0087	 0.0050
124	 	 0.75243600	35219.3	35933.6	2435559.3	 99	-0.0357	 0.0056
124	 	 0.75243600	36367.3	37130.4	2436779.6	 83	-0.0457	 0.0057
124	 	 0.75243600	37757.5	38502.7	2438060.7	 21	-0.0142	 0.0070
124	 	 0.75243600	42838.5	43254.6	2443052.8	 53	-0.0149	 0.0067
124	 	 0.75243600	43597.3	44343.5	2443926.1	 53	 0.0178	 0.0057
124	 	 0.75243600	47276.3	47555.6	2447517.2	 45	-0.0275	 0.0060
124	 	 0.75243600	48755.6	49092.0	2448940.0	182	 0.0000	 0.0008
124	 	 0.75243600	50162.4	50176.8	2450170.9	169	 0.0111	 0.0018
124	 	 0.75243600	50622.7	50972.5	2450946.0	102	 0.0110	 0.0022
124	 	 0.75243600	54872.4	54965.5	2454933.2	514	 0.0312	 0.0011
125	 	 0.34982085	13372.5	14079.6	2413832.0	 15	 0.0071	 0.0158
125	 	 0.34982085	14437.5	15161.9	2415054.7	 32	 0.0089	 0.0147
125	 	 0.34982085	19479.8	20656.9	2420290.9	 23	-0.0071	 0.0039
125	 	 0.34982085	22455.4	22840.6	2422752.2	130	-0.0241	 0.0024
125	 	 0.34982085	23858.5	24684.9	2424463.4	153	-0.0234	 0.0035
125	 	 0.34982085	28963.4	30078.6	2429541.0	 75	-0.0181	 0.0033
125	 	 0.34982085	31965.7	32700.8	2432164.8	 38	 0.0030	 0.0036
125	 	 0.34982085	33034.5	33763.6	2433486.2	 44	 0.0100	 0.0044
125	 	 0.34982085	34076.5	34834.5	2434321.5	 96	 0.0100	 0.0024
125	 	 0.34982085	35219.3	35933.7	2435568.9	140	 0.0070	 0.0026
125	 	 0.34982085	36367.3	37131.4	2436776.8	102	 0.0131	 0.0036
125	 	 0.34982085	37757.5	38502.7	2438086.3	 24	 0.0189	 0.0047
125	 	 0.34982085	42838.5	43254.6	2443045.0	 56	-0.0039	 0.0023
125	 	 0.34982085	43597.3	44343.5	2443920.2	 55	 0.0033	 0.0033
125	 	 0.34982085	47276.3	47555.6	2447518.7	 47	 0.0013	 0.0024
125	 	 0.34982085	48755.6	49092.0	2448940.2	180	 0.0000	 0.0004
125	 	 0.34982085	50622.7	50972.5	2450943.0	180	 0.0086	 0.0006
125	 	 0.34982085	54869.5	54965.5	2454927.9	680	-0.0102	 0.0005
126	 	 0.34840456	13372.5	14079.6	2413804.0	 16	 0.0068	 0.0199
126	 	 0.34840456	14437.5	15161.9	2415042.1	 34	 0.0160	 0.0140
126	 	 0.34840456	22455.4	22840.6	2422751.6	134	 0.0103	 0.0037
126	 	 0.34840456	23858.5	24684.9	2424483.7	176	 0.0034	 0.0024
126	 	 0.34840456	28963.4	30078.6	2429736.9	 31	-0.0066	 0.0065
126	 	 0.34840456	33390.4	33763.6	2433498.5	 42	 0.0078	 0.0043
126	 	 0.34840456	34118.3	34567.4	2434312.6	 79	-0.0014	 0.0028
126	 	 0.34840456	35223.4	35933.7	2435516.6	 61	 0.0130	 0.0040
126	 	 0.34840456	36991.4	37058.6	2437023.0	 17	-0.0109	 0.0109
126	 	 0.34840456	37757.5	38502.6	2438060.7	 21	 0.0015	 0.0075
126	 	 0.34840456	42838.5	43254.6	2443041.0	 58	 0.0090	 0.0027
126	 	 0.34840456	43597.3	44343.5	2443920.2	 55	 0.0056	 0.0028
126	 	 0.34840456	47276.3	47555.6	2447513.7	 48	-0.0037	 0.0028
126	 	 0.34840456	48755.6	49092.0	2448940.0	182	 0.0000	 0.0006
126	 	 0.34840456	50162.4	50176.8	2450170.9	168	 0.0051	 0.0010
126	 	 0.34840456	50622.7	50972.5	2450944.4	181	 0.0084	 0.0007
126	 	 0.34840456	54869.5	54965.5	2454932.2	581	 0.0066	 0.0004
128	 	 0.29204160	13372.5	14079.6	2413804.7	 12	 0.0009	 0.0230
128	 	 0.29204160	14437.5	15161.9	2415076.8	 29	 0.0032	 0.0111
128	 	 0.29204160	22730.5	22761.7	2422757.4	 35	 0.0111	 0.0052
128	 	 0.29204160	23858.5	24684.9	2424507.1	125	 0.0017	 0.0026
128	 	 0.29204160	28963.4	30078.6	2429706.8	 28	 0.0240	 0.0054
128	 	 0.29204160	33390.4	33763.6	2433500.4	 41	-0.0092	 0.0030
128	 	 0.29204160	34118.3	34567.4	2434315.2	 74	-0.0175	 0.0028
128	 	 0.29204160	35223.4	35933.5	2435469.9	 42	-0.0198	 0.0035
128	 	 0.29204160	37018.4	37058.6	2437031.7	  9	-0.0241	 0.0068
128	 	 0.29204160	37791.3	37791.6	2437791.5	 11	 0.0143	 0.0054
128	 	 0.29204160	42838.5	43254.6	2443038.6	 59	 0.0016	 0.0031
128	 	 0.29204160	43597.3	44343.5	2443926.2	 54	 0.0007	 0.0027
128	 	 0.29204160	47276.3	47958.7	2447610.4	 59	-0.0018	 0.0033
128	 	 0.29204160	48746.3	49810.5	2448918.8	224	-0.0006	 0.0003
128	 	 0.29204160	50622.7	51283.6	2450963.6	241	-0.0032	 0.0004
129	 	 0.40608800	13372.5	14079.7	2413779.7	 12	-0.0346	 0.0419
129	 	 0.40608800	14437.5	15161.9	2415082.4	 27	-0.0089	 0.0216
129	 	 0.40608800	22455.4	22761.7	2422751.8	 85	 0.0690	 0.0060
129	 	 0.40608800	24647.6	24684.9	2424668.1	 70	 0.0888	 0.0055
129	 	 0.40608800	42838.5	43254.6	2442972.8	 43	 0.1043	 0.0092
129	 	 0.40608800	43597.3	44343.5	2443920.2	 55	 0.0546	 0.0078
129	 	 0.40608800	47276.3	47960.6	2447733.3	 88	 0.0238	 0.0034
129	 	 0.40608800	48659.6	49810.5	2448942.3	189	-0.0003	 0.0014
129	 	 0.40608800	50622.7	51283.6	2450975.4	184	-0.0134	 0.0012
131	 	 0.29769225	13372.5	14079.6	2413813.3	 15	 0.0131	 0.0158
131	 	 0.29769225	14437.5	15161.9	2415054.7	 32	 0.0217	 0.0125
131	 	 0.29769225	22455.4	22840.5	2422750.6	118	-0.0346	 0.0024
131	 	 0.29769225	23858.5	24684.9	2424500.3	210	-0.0285	 0.0019
131	 	 0.29769225	28963.4	30078.6	2429726.4	 30	 0.0084	 0.0052
131	 	 0.29769225	33390.4	33763.6	2433500.4	 41	 0.0187	 0.0036
131	 	 0.29769225	34118.4	34567.4	2434255.3	 47	 0.0284	 0.0030
131	 	 0.29769225	35223.4	35933.6	2435506.6	 58	 0.0263	 0.0030
131	 	 0.29769225	37791.3	38502.6	2437958.8	 17	 0.0368	 0.0051
131	 	 0.29769225	42838.5	43254.6	2443000.6	 49	 0.0326	 0.0033
131	 	 0.29769225	43597.3	44293.6	2443982.0	 37	 0.0331	 0.0047
131	 	 0.29769225	47553.5	47960.6	2447759.7	 86	 0.0165	 0.0013
131	 	 0.29769225	48659.6	49810.5	2448951.3	191	-0.0003	 0.0005
131	 	 0.29769225	50622.7	50972.5	2450944.6	177	-0.0230	 0.0006
131	 	 0.29769225	54872.4	54963.6	2454934.6	442	-0.0096	 0.0005
132	 	 0.33985800	13372.5	14079.6	2413879.9	 13	-0.0362	 0.0244
132	 	 0.33985800	14437.5	15161.9	2415082.4	 27	-0.0188	 0.0171
132	 	 0.33985800	23858.5	24684.9	2424484.2	142	 0.0314	 0.0044
132	 	 0.33985800	35190.4	35604.5	2435336.0	 57	 0.0482	 0.0035
132	 	 0.33985800	42838.5	43227.6	2442966.9	 39	 0.0246	 0.0045
132	 	 0.33985800	43597.3	44343.5	2443980.3	 36	 0.0276	 0.0078
132	 	 0.33985800	47276.3	47960.6	2447711.4	 94	 0.0067	 0.0026
132	 	 0.33985800	48659.6	49810.5	2448944.8	171	-0.0003	 0.0008
132	 	 0.33985800	50622.7	50971.5	2450940.1	155	-0.0145	 0.0010
132	 	 0.33985800	54872.4	54965.5	2454936.0	391	-0.0223	 0.0007
133	 	 0.55072217	13383.5	14077.7	2413866.0	  7	 0.0112	 0.0159
133	 	 0.55072217	14456.5	15161.9	2415134.3	 26	 0.0183	 0.0076
133	 	 0.55072217	22729.6	22761.7	2422753.0	 71	-0.0034	 0.0055
133	 	 0.55072217	23858.5	24684.9	2424468.3	145	 0.0078	 0.0029
133	 	 0.55072217	42838.5	43254.6	2443042.2	 60	 0.0109	 0.0045
133	 	 0.55072217	43597.3	44343.5	2443932.3	 53	 0.0000	 0.0034
133	 	 0.55072217	47276.3	47956.7	2447723.0	 90	 0.0088	 0.0017
133	 	 0.55072217	48755.6	49092.0	2448942.2	160	 0.0001	 0.0004
133	 	 0.55072217	50622.7	51283.6	2450972.7	184	 0.0039	 0.0005
133	 	 0.55072217	54872.4	54965.5	2454934.0	610	 0.0129	 0.0011
135	 	 0.56838750	24284.4	24684.9	2424569.6	 81	-0.0067	 0.0036
135	 	 0.56838750	42907.3	43227.7	2442985.7	 41	 0.0208	 0.0037
135	 	 0.56838750	43597.3	44343.5	2443986.2	 26	-0.0060	 0.0056
135	 	 0.56838750	47276.3	47962.7	2447742.6	 98	 0.0185	 0.0016
135	 	 0.56838750	48659.6	49810.5	2448955.8	192	 0.0021	 0.0010
135	 	 0.56838750	50622.7	50972.5	2450940.1	192	 0.0057	 0.0009
135	 	 0.56838750	54869.5	54965.5	2454929.1	719	-0.0017	 0.0008
137	 	 0.57514720	13372.5	14079.7	2413813.3	 15	 0.0151	 0.0205
137	 	 0.57514720	14437.5	15161.9	2415085.2	 28	 0.0145	 0.0133
137	 	 0.57514720	23858.5	24684.9	2424491.1	135	-0.0147	 0.0026
137	 	 0.57514720	28991.4	30078.6	2429727.0	 28	-0.0362	 0.0050
137	 	 0.57514720	33390.4	33763.6	2433496.5	 39	-0.0187	 0.0035
137	 	 0.57514720	34118.3	34567.4	2434278.5	 40	-0.0097	 0.0031
137	 	 0.57514720	35223.4	35933.5	2435475.6	 44	-0.0072	 0.0069
137	 	 0.57514720	36991.4	37058.6	2437035.5	 10	-0.0155	 0.0095
137	 	 0.57514720	43597.3	44343.5	2443924.4	 29	-0.0115	 0.0043
137	 	 0.57514720	47276.3	47555.6	2447530.1	 46	 0.0068	 0.0024
137	 	 0.57514720	48755.6	49092.0	2448937.9	173	 0.0004	 0.0005
137	 	 0.57514720	50622.7	51283.6	2450961.8	212	 0.0043	 0.0006
137	 	 0.57514720	54872.4	54965.5	2454931.7	670	 0.0133	 0.0007
139	 	 0.55999450	22730.5	22761.7	2422757.8	 47	-0.0251	 0.0027
139	 	 0.55999450	23858.5	24684.9	2424513.4	117	-0.0132	 0.0030
139	 	 0.55999450	42907.3	43254.6	2442996.6	 42	 0.0505	 0.0022
139	 	 0.55999450	43597.3	44343.5	2444042.4	 19	 0.0539	 0.0046
139	 	 0.55999450	47276.4	47555.6	2447535.7	 45	 0.0306	 0.0027
139	 	 0.55999450	48755.6	49092.0	2448930.4	 96	 0.0181	 0.0009
139	 	 0.55999450	50622.7	51283.6	2450961.0	240	 0.0000	 0.0004
139	 	 0.55999450	54869.5	54965.5	2454930.6	684	-0.0333	 0.0007
140	 	 0.33313425	22455.4	22840.6	2422751.7	133	 0.0973	 0.0034
140	 	 0.33313425	24238.4	24684.9	2424475.0	151	 0.0701	 0.0027
140	 	 0.33313425	28963.4	30078.6	2429749.9	 30	 0.0162	 0.0059
140	 	 0.33313425	33390.4	33763.6	2433496.7	 43	-0.0322	 0.0041
140	 	 0.33313425	34118.3	34567.4	2434310.3	 80	-0.0511	 0.0021
140	 	 0.33313425	35223.4	35933.7	2435547.0	 64	-0.0661	 0.0034
140	 	 0.33313425	36991.4	37058.6	2437022.5	 19	-0.0564	 0.0092
140	 	 0.33313425	37791.3	38502.6	2438090.8	 19	-0.0409	 0.0089
140	 	 0.33313425	42838.5	43254.6	2443042.2	 60	-0.0066	 0.0032
140	 	 0.33313425	43597.3	44343.5	2443912.7	 50	-0.0102	 0.0046
140	 	 0.33313425	47276.3	47962.7	2447737.6	105	-0.0107	 0.0016
140	 	 0.33313425	48659.6	49810.5	2448946.1	189	-0.0003	 0.0015
140	 	 0.33313425	50622.7	50972.5	2450941.9	259	 0.0248	 0.0009
140	 	 0.33313425	54869.5	54965.5	2454928.6	699	 0.0846	 0.0005
142	 	 0.56862700	23858.5	24684.9	2424468.6	144	 0.0131	 0.0031
142	 	 0.56862700	28963.4	30078.6	2429845.0	 25	-0.0306	 0.0053
142	 	 0.56862700	33390.4	33763.6	2433493.8	 40	-0.0142	 0.0038
142	 	 0.56862700	34118.4	34567.4	2434251.3	 40	-0.0100	 0.0031
142	 	 0.56862700	35223.4	35933.6	2435483.8	 51	-0.0083	 0.0030
142	 	 0.56862700	36991.4	37018.7	2437016.3	 12	-0.0114	 0.0052
142	 	 0.56862700	37791.3	37791.6	2437791.5	 11	-0.0257	 0.0176
142	 	 0.56862700	42838.5	43227.7	2442963.7	 42	 0.0047	 0.0069
142	 	 0.56862700	43597.3	44343.5	2443945.8	 50	-0.0041	 0.0036
142	 	 0.56862700	47276.3	47962.7	2447746.4	101	-0.0030	 0.0011
142	 	 0.56862700	48659.6	49810.5	2448960.8	161	-0.0004	 0.0005
142	 	 0.56862700	50622.7	51283.7	2450966.2	248	 0.0013	 0.0006
142	 	 0.56862700	54869.5	54965.4	2454933.5	508	 0.0096	 0.0008
144	 	 0.59680200	24647.6	24684.9	2424669.4	 69	 0.1331	 0.0106
144	 	 0.59680200	28963.4	30078.6	2429631.4	 26	-0.1831	 0.0082
144	 	 0.59680200	33390.4	33763.6	2433500.4	 41	-0.3067	 0.0089
144	 	 0.59680200	34118.3	34567.4	2434231.0	 54	-0.3671	 0.0044
144	 	 0.59680200	35223.4	35933.5	2435478.6	 52	-0.3878	 0.0054
144	 	 0.59680200	36991.4	37058.6	2437027.8	 14	-0.2660	 0.0137
144	 	 0.59680200	37757.5	37791.6	2437789.0	 14	-0.2423	 0.0076
144	 	 0.59680200	42838.5	43254.6	2443044.5	 59	 0.1231	 0.0074
144	 	 0.59680200	43597.3	44343.5	2443926.2	 55	 0.1497	 0.0084
144	 	 0.59680200	47276.3	47555.6	2447547.7	 43	-0.0008	 0.0073
144	 	 0.59680200	48755.6	49092.0	2448940.0	182	-0.0002	 0.0007
144	 	 0.59680200	50622.7	51283.7	2450983.2	182	-0.0593	 0.0021
144	 	 0.59680200	54872.4	54965.5	2454933.4	583	-0.1241	 0.0007
152	 	 0.32612450	23858.5	24684.9	2424491.9	121	 0.0922	 0.0037
152	 	 0.32612450	28963.4	30078.6	2429709.5	 30	 0.0103	 0.0081
152	 	 0.32612450	33390.4	33763.5	2433479.6	 38	-0.0305	 0.0057
152	 	 0.32612450	34118.3	34567.4	2434237.6	 54	-0.0247	 0.0040
152	 	 0.32612450	35190.4	35933.6	2435402.7	 99	-0.0297	 0.0030
152	 	 0.32612450	36991.4	37058.6	2437026.9	 17	-0.0546	 0.0072
152	 	 0.32612450	37791.3	37791.6	2437791.5	 12	 0.0006	 0.0166
152	 	 0.32612450	42838.5	43227.7	2442967.8	 43	-0.0476	 0.0030
152	 	 0.32612450	43597.3	44343.5	2443924.1	 48	-0.0319	 0.0039
152	 	 0.32612450	47276.3	47555.6	2447514.5	 49	-0.0062	 0.0025
152	 	 0.32612450	48755.6	49092.0	2448939.0	183	 0.0003	 0.0006
152	 	 0.32612450	50622.7	51283.7	2450967.1	253	 0.0377	 0.0007
152	 	 0.32612450	54872.5	54965.5	2454936.9	510	 0.0926	 0.0009
167	 	 0.64397550	23858.5	24684.9	2424458.8	155	-0.1172	 0.0057
167	 	 0.64397550	28991.4	30078.6	2429737.8	 31	 0.0709	 0.0156
167	 	 0.64397550	33390.4	33763.6	2433486.9	 39	 0.1291	 0.0055
167	 	 0.64397550	34118.3	34567.4	2434233.6	 56	 0.1193	 0.0055
167	 	 0.64397550	35223.4	35933.5	2435477.4	 55	 0.1589	 0.0087
167	 	 0.64397550	36991.4	37058.6	2437025.0	 18	 0.1187	 0.0116
167	 	 0.64397550	37757.5	38502.5	2437947.6	 18	 0.0886	 0.0108
167	 	 0.64397550	42838.5	42928.6	2442912.6	 33	 0.1034	 0.0081
167	 	 0.64397550	43597.3	44343.5	2443983.1	 40	 0.0865	 0.0054
167	 	 0.64397550	47276.3	47962.7	2447744.3	100	 0.0205	 0.0021
167	 	 0.64397550	48659.6	49810.5	2448957.1	169	 0.0003	 0.0010
167	 	 0.64397550	50622.7	51283.7	2450974.6	197	-0.0277	 0.0017
167	 	 0.64397550	54869.5	54965.5	2454931.3	552	-0.1206	 0.0012
177	 	 0.34834442	23858.5	24684.9	2424470.8	144	 0.0260	 0.0035
177	 	 0.34834442	28991.4	30078.6	2429762.7	 30	 0.0383	 0.0079
177	 	 0.34834442	33390.4	33763.6	2433505.2	 39	-0.0297	 0.0076
177	 	 0.34834442	34118.3	34567.4	2434208.8	 51	 0.0438	 0.0068
177	 	 0.34834442	35190.4	35933.5	2435395.0	108	 0.0402	 0.0031
177	 	 0.34834442	36991.4	37058.6	2437024.0	 14	 0.0170	 0.0081
177	 	 0.34834442	37791.3	37791.6	2437791.5	 13	-0.0290	 0.0087
177	 	 0.34834442	42838.5	43254.6	2443034.9	 58	 0.0518	 0.0073
177	 	 0.34834442	43597.3	44343.5	2443909.7	 42	 0.0031	 0.0142
177	 	 0.34834442	47276.3	47555.6	2447514.5	 49	 0.0001	 0.0050
177	 	 0.34834442	48755.6	49092.0	2448939.0	183	 0.0000	 0.0014
177	 	 0.34834442	50622.7	51283.6	2450958.7	256	 0.0278	 0.0005
177	 	 0.34834442	54869.5	54965.5	2454933.8	420	 0.0341	 0.0012
178	 	 0.26696282	24284.4	24684.9	2424576.8	 90	 0.0034	 0.0044
178	 	 0.26696282	28963.4	30078.6	2429713.6	 32	 0.0059	 0.0055
178	 	 0.26696282	33390.4	33763.6	2433498.5	 42	 0.0082	 0.0056
178	 	 0.26696282	34118.3	34567.4	2434244.4	 51	 0.0252	 0.0048
178	 	 0.26696282	35190.4	35933.6	2435416.7	114	 0.0007	 0.0036
178	 	 0.26696282	36991.4	37058.6	2437029.9	 15	-0.0210	 0.0121
178	 	 0.26696282	37791.3	37791.6	2437791.5	 13	-0.0368	 0.0105
178	 	 0.26696282	42838.5	42928.6	2442908.9	 36	 0.0015	 0.0067
178	 	 0.26696282	43597.3	44343.5	2443920.3	 56	 0.0128	 0.0073
178	 	 0.26696282	47276.3	47958.7	2447601.3	 59	 0.0120	 0.0059
178	 	 0.26696282	48746.3	49810.5	2448919.6	223	-0.0004	 0.0007
178	 	 0.26696282	50622.7	51283.7	2450976.3	160	-0.0017	 0.0008
178	 	 0.26696282	54872.4	54965.5	2454935.4	553	 0.0069	 0.0008
202	 	 0.77357100	28963.4	30078.6	2429736.9	 31	 0.0376	 0.0239
202	 	 0.77357100	31965.7	32700.8	2432164.8	 38	 0.0220	 0.0105
202	 	 0.77357100	33390.4	33763.6	2433493.8	 40	-0.0133	 0.0156
202	 	 0.77357100	34118.3	34567.4	2434233.6	 56	 0.0054	 0.0107
202	 	 0.77357100	35223.4	35933.7	2435516.4	 56	 0.0094	 0.0206
202	 	 0.77357100	36991.4	37058.6	2437024.6	 19	 0.0029	 0.0208
202	 	 0.77357100	37791.3	38502.7	2438100.6	 23	 0.0081	 0.0132
202	 	 0.77357100	42838.5	43254.6	2443042.2	 60	 0.0389	 0.0142
202	 	 0.77357100	43597.3	44343.5	2443914.7	 57	 0.0257	 0.0165
202	 	 0.77357100	47553.5	47555.6	2447554.2	 42	 0.0109	 0.0182
202	 	 0.77357100	48755.6	49092.0	2448937.5	179	 0.0004	 0.0025
202	 	 0.77357100	50622.7	51288.0	2451009.4	229	 0.0089	 0.0033
